gene_celltype,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,cell_type,gene,abs_lfc,expression_0.99
Scrn1_Mcell,0.9488000000000001,0.05119999999999997,2.937301668209419,1.4816844e-05,3.13382e-06,0.0,0.25,2.1546032,2.16977,1.5643859,-3.1967683,7.4259753,0.16985376827896512,0.02,0.08877508732461073,0.01,0.14337980931437663,0.008871146595697493,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Scrn1,2.1546032,0.6511004698276527
Siglecf_Mcell,0.9487,0.05130000000000001,2.9245010722090123,8.611224e-05,1.7870632e-05,0.0,0.25,2.0774336,2.151202,1.711522,-3.5440025,7.3295817,1.0456456100882128,0.08857142857142856,0.2493339648333431,0.03857142857142857,0.7253303159939151,0.052970488409265236,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Siglecf,2.0774336,3.534996162652976
Slc1a2_Mcell,0.9584,0.04159999999999997,3.144426994240175,1.9485402e-05,9.264624e-05,0.0,0.25,-2.5040483,-2.5875564,1.7531673,-8.135046,3.6944427,0.2602569415665147,1.0042857142857144,0.1190278846723107,0.3228571428571429,0.3118046051252899,0.7951725332647062,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Slc1a2,2.5040483,2.238511769175532
Sult1b1_Mcell,0.9354,0.06459999999999999,2.678304352571936,7.6984856e-05,2.2202341e-05,0.0,0.25,1.8394108,1.844379,1.9116226,-4.6145554,7.579808,0.6443372210052689,0.13857142857142857,0.2285536676336509,0.08857142857142858,0.4954515749830596,0.0648716627631165,0.5,WT vs Aire_KO,WT,Aire_KO,Mcell,Sult1b1,1.8394108,3.002868138551724
Tff3_Mcell,0.9703,0.02969999999999995,3.5250688947115956,0.00021486124,2.8840135e-05,0.0,0.25,2.7907429,2.8032506,1.753763,-2.8834028,9.050743,1.8400331537505181,0.04,0.10058611094665798,0.01,1.4295679825210907,0.023565453045834805,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Tff3,2.7907429,9.049359855651868
Tmem266_Mcell,0.9545,0.045499999999999985,3.051934680472737,0.00010683228,2.2072752e-05,0.0,0.25,2.2940037,2.3671963,1.6635602,-3.6952372,6.9938874,1.4083239595050612,0.1285714285714286,0.3898229826534838,0.09857142857142857,0.916713576892828,0.13129203674109546,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Tmem266,2.2940037,3.1715753066539794
Trim43a_Mcell,0.9807,0.019299999999999984,3.9353100074847633,2.2307013e-05,3.1916816e-06,0.0,0.25,2.7675018,2.74727,1.3588537,-1.3197308,7.371899,0.2323130661298916,0.0,0.10452311882067372,0.0,0.18820162989025502,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Trim43a,2.7675018,0.723235960602761
Umod_Mcell,0.9561999999999999,0.043800000000000006,3.123631052886931,7.9545214e-05,1.6673213e-05,0.0,0.25,2.533846,2.5296953,2.0643914,-4.84074,8.593493,2.0960866733763535,0.3271428571428572,0.1387129240423894,0.09857142857142857,1.1313009001894458,0.24666035632512529,1.0,WT vs Aire_KO,WT,Aire_KO,Mcell,Umod,2.533846,2.588230360746394
"Agr2_Lung, basal",0.9346000000000001,0.06539999999999996,2.659824284085799,0.00015581741,2.4887187e-05,0.0,0.25,1.7267475,1.626564,2.9034977,-9.5188465,12.268864,4.19474377394636,0.13858695652173914,0.1166786398467433,0.01895703933747412,2.6295488418513364,0.12138815979878681,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Agr2,1.7267475,12.877164888381953
"Aldh1a1_Lung, basal",0.9416,0.05840000000000001,2.790182668637728,4.2220832e-05,1.2632342e-05,0.0,0.25,1.7372888,1.8147187,1.5059175,-4.6362624,6.8942494,0.1893558429118774,0.0,0.06573275862068967,0.0,0.14381534128011653,0.0,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Aldh1a1,1.7372888,1.163897534906864
"Aldh3a1_Lung, basal",0.9438,0.05620000000000003,2.8232804288422635,0.00012463515,3.1590294e-05,0.0,0.25,1.9692044,2.0443635,1.8003246,-4.514928,7.858517,1.4600095785440617,0.24527691511387162,0.23581178160919525,0.046001552795031056,1.1368818146893651,0.22834349806051016,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Aldh3a1,1.9692044,4.500204082727432
"Ano1_Lung, basal",0.9481999999999999,0.05180000000000001,2.969826463382357,4.462635e-05,1.0330913e-05,0.0,0.25,2.1493344,2.1393392,1.6543531,-3.6488633,7.6335406,0.6180555555555556,0.06049430641821947,0.18648227969348646,0.029826604554865424,0.4190756549611354,0.047152301345382175,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Ano1,2.1493344,1.6107162165641782
"Aqp4_Lung, basal",0.9450000000000001,0.05499999999999999,2.8665273933557804,0.00018485017,4.9222042e-05,0.0,0.25,2.0795228,2.0749147,2.1537626,-5.236577,8.510799,2.688517720306514,0.24165372670807447,0.2212045019157086,0.04431935817805383,1.8718231232456606,0.13320678453149004,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Aqp4,2.0795228,8.295251302719114
"Bcas1_Lung, basal",0.9664,0.03359999999999996,3.3661797637324877,2.446266e-05,2.0682141e-06,0.0,0.25,3.168147,3.1993704,2.0678287,-3.3799453,8.9105015,0.2816091954022988,0.008928571428571428,0.11763649425287356,0.008928571428571428,0.2311510798577475,0.010022080047584118,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Bcas1,3.168147,1.1128847467899323
"Bpifa1_Lung, basal",0.9341999999999999,0.06580000000000003,2.6555080566786624,0.0016114432,0.00060987414,0.0,0.25,1.4307884,1.4738383,2.4616191,-7.3515377,8.741421,39.116618773946364,13.286361283643888,0.4022389846743288,0.18096532091097312,29.809864204387615,8.925095523899941,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Bpifa1,1.4307884,72.62247009277343
"Bpifb1_Lung, basal",0.9430000000000001,0.056999999999999995,2.8108467576388323,0.0001324427,3.1391173e-05,0.0,0.25,1.9379168,2.0054688,2.415615,-7.4766493,8.856716,2.4441451149425295,0.11794772256728778,0.11937260536398467,0.01895703933747412,1.7070177182897908,0.10675155700647085,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Bpifb1,1.9379168,6.004505226612091
"Cd70_Lung, basal",0.9298,0.07019999999999998,2.586356465485906,3.5133082e-05,8.801921e-05,0.0,0.25,-1.5069938,-1.559185,2.1032505,-7.719936,5.511826,0.36242816091954017,0.9578804347826089,0.13978687739463594,0.36057194616977223,0.24775703826020695,0.8739247357395232,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Cd70,1.5069938,2.941810363531112
"Ceacam1_Lung, basal",0.9396,0.06040000000000001,2.747889011693811,5.2437725e-05,1.4557658e-05,0.0,0.25,1.9297792,1.9847717,2.0212755,-5.5316086,8.226237,0.5499880268199231,0.07110507246376811,0.20875239463601536,0.0630175983436853,0.47019346452588906,0.053044871352077985,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Ceacam1,1.9297792,1.9976308840513224
"Cers3_Lung, basal",0.9485,0.05149999999999999,3.0189196604410022,2.7194892e-05,7.0358224e-06,0.0,0.25,1.9762869,1.9914627,1.2865503,-2.8203354,6.1922483,0.32219827586206873,0.03513198757763975,0.1967792145593869,0.03513198757763975,0.21921211012285685,0.037533056447541915,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Cers3,1.9762869,0.780178461074829
"Chil4_Lung, basal",0.9322999999999999,0.06770000000000004,2.6271745380831137,0.00016995674,0.0004888709,0.0,0.25,-1.5667989,-1.5810325,1.4253888,-6.6539497,4.562916,2.3225574712643677,6.46952639751553,0.08560823754789272,0.16427277432712215,1.3908770093312466,6.36870139445807,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Chil4,1.5667989,12.5916169309616
"Cilp_Lung, basal",0.9619,0.03810000000000002,3.2593646777152916,2.1642125e-05,4.3832006e-06,0.0,0.25,2.1414495,2.1476445,1.4884666,-4.600651,7.987332,0.2973539272030651,0.0,0.06100335249042147,0.0,0.2295070731422042,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Cilp,2.1414495,0.7180741333961486
"Cldn9_Lung, basal",0.9303,0.06969999999999998,2.5932026233518854,2.1706735e-05,6.0268627e-05,0.0,0.25,-1.5514281,-1.5576024,1.2130582,-5.930512,3.419489,0.0839918582375479,0.685364906832298,0.04412116858237549,0.2122153209109731,0.06248490913583617,0.5702048945171538,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Cldn9,1.5514281,1.4104643177986138
"Ctla4_Lung, basal",0.9665999999999999,0.03340000000000004,3.391780263408563,9.026511e-06,6.543953e-05,0.0,0.25,-3.1337357,-3.1435535,2.1840215,-10.0496235,4.604486,0.024604885057471267,0.49618271221532084,0.018139367816091954,0.15780279503105593,0.018535086751277283,0.36031100805368443,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Ctla4,3.1337357,2.0331307345628726
"Ctrb1_Lung, basal",0.9549,0.04510000000000003,3.1759950144449416,6.436369e-05,1.2528661e-05,0.0,0.25,2.5165105,2.5153565,1.8626269,-4.0655465,8.298794,1.715636973180077,0.010869565217391304,0.08560823754789272,0.0036231884057971015,1.2041047898512376,0.004638571765199208,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Ctrb1,2.5165105,2.5240364658832544
"Cxcl17_Lung, basal",0.9316,0.06840000000000002,2.6126202312977282,0.00014786745,3.8371538e-05,0.0,0.25,1.8056037,1.7887831,2.215462,-6.6970253,8.535839,1.6743295019157087,0.15612060041407866,0.27993295019157066,0.05408902691511387,1.2892778161689984,0.1394118668217853,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Cxcl17,1.8056037,7.461613688468933
"Des_Lung, basal",0.9295,0.07049999999999995,2.579259062075275,3.0838324e-05,9.215051e-05,0.0,0.25,-1.6212761,-1.669276,2.4610415,-9.543519,6.4730225,0.1285919540229885,0.507699275362319,0.06752873563218392,0.16032608695652176,0.11541182223173674,0.3409522301759583,0.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Des,1.6212761,4.535604225397106
"Epha3_Lung, basal",0.9458,0.054200000000000026,2.863958578146052,8.24575e-06,2.6345191e-05,0.0,0.25,-1.8658774,-1.8229344,1.3513169,-6.2872,3.4058638,0.03376436781609196,0.09536749482401656,0.030292145593869738,0.06916407867494823,0.026701683684025493,0.1014458778331419,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Epha3,1.8658774,0.5975474292039871
"Fabp6_Lung, basal",0.9329000000000001,0.06709999999999999,2.640160873057773,3.1106814e-05,8.503261e-06,0.0,0.25,1.8799806,1.8728745,1.4137115,-2.7895336,6.8250194,0.1753472222222221,0.06217650103519669,0.13894875478927193,0.05130693581780538,0.15213608550650304,0.05588941655177363,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Fabp6,1.8799806,1.2047747308015821
"Fam25a_Lung, basal",0.9244,0.0756,2.5036919497058063,9.697565e-05,4.716664e-05,0.0,0.25,1.2586275,1.3139317,1.96463,-5.421117,6.873349,2.2607758620689666,1.6916407867494825,0.265744731800766,0.11904761904761907,1.3957306411469443,0.8422055767290177,0.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Fam25a,1.2586275,4.016403684616087
"Fgfr3_Lung, basal",0.9259999999999999,0.07400000000000001,2.5269868689490615,2.3455992e-05,7.6138904e-06,0.0,0.25,1.5316885,1.5357363,1.3033826,-3.1262736,6.0394053,0.25125718390804586,0.04406055900621118,0.1544540229885057,0.032349896480331264,0.18219323544732752,0.027053624160273362,0.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Fgfr3,1.5316885,0.7816417410969732
"Fhod3_Lung, basal",0.9779,0.02210000000000001,3.815021270848156,2.3127372e-05,4.7952053e-06,0.0,0.25,2.30457,2.3426352,1.1458368,-1.9586754,6.253263,0.3422533524904213,0.02510351966873706,0.18001676245210715,0.020639233954451344,0.26369594023894877,0.03265624259862271,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Fhod3,2.30457,0.6012737360596656
"Gabrp_Lung, basal",0.9515,0.04849999999999999,2.9782619012073175,0.00029237132,4.6723697e-05,0.0,0.25,2.4152184,2.4037044,1.9078693,-3.983276,7.9873657,4.281848659003834,0.4999353002070393,0.5195761494252862,0.1279761904761905,3.235314029436445,0.3662457446385251,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Gabrp,2.4152184,12.265292153358459
"Gal_Lung, basal",0.982,0.018000000000000016,4.000207303216363,3.0406307e-05,2.4625142e-06,0.0,0.25,3.3008692,3.295501,1.7467208,-2.3621397,9.442415,0.5328663793103448,0.0,0.06968390804597703,0.0,0.3091896382806005,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Gal,3.3008692,1.2047752812504768
"Gjb1_Lung, basal",0.9516,0.0484,2.984891687187455,1.4492862e-05,3.2340945e-06,0.0,0.25,2.3315616,2.4114928,2.7083855,-7.351494,10.40329,0.18097461685823754,0.015333850931677018,0.0997964559386973,0.015333850931677018,0.15346789956459614,0.013639612832376725,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Gjb1,2.3315616,0.7197096781432627
"Gm15056_Lung, basal",0.9279,0.0721,2.555291583223961,2.7873468e-05,8.3736304e-05,0.0,0.25,-1.7737806,-1.7582669,1.9323214,-8.243649,5.0534134,0.01083572796934866,0.6288172877846789,0.0073635057471264365,0.09620859213250517,0.01100383826155176,0.5101608018967468,0.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Gm15056,1.7737806,2.5302896547317486
"Gm2a_Lung, basal",0.9361999999999999,0.06380000000000002,2.686119810293025,0.00037193496,0.00010686257,0.0,0.25,1.6773953,1.7167304,2.224248,-6.782132,9.158438,4.596743295019159,0.8004658385093169,0.43606321839080375,0.20076345755693584,3.8427037061686007,0.602101678042042,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Gm2a,1.6773953,14.316502532958982
"Gp2_Lung, basal",0.9340999999999999,0.06590000000000001,2.6517027429096407,0.00039294525,0.00012929141,0.0,0.25,1.1972947,1.2275414,2.5811877,-7.9888287,8.964923,5.332435344827585,0.5089285714285714,0.20665708812260536,0.030667701863354036,3.7811446029862887,0.5279459351774825,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Gp2,1.1972947,25.945112686157223
"Gpx2_Lung, basal",0.9599,0.040100000000000025,3.1922745742822385,0.00010932402,2.4630219e-05,0.0,0.25,2.4461193,2.5251155,1.5104809,-3.0902777,6.768488,1.2422772988505741,0.2901785714285713,0.35027538314176193,0.12461180124223606,0.9524065334867817,0.22089514633364324,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Gpx2,2.4461193,3.0579577159881586
"Gstm5_Lung, basal",0.9314,0.0686,2.6133067225034265,2.1111078e-05,7.5989424e-06,0.0,0.25,1.4283094,1.4221125,1.0648136,-2.1688113,5.4318976,0.2161159003831417,0.046001552795031056,0.13763170498084284,0.03875517598343685,0.16365155573990853,0.06926643932229991,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Gstm5,1.4283094,0.6403314673900604
"Gsto1_Lung, basal",0.9487000000000001,0.05129999999999996,2.9212526546106092,0.0003726997,7.394324e-05,0.0,0.25,2.2364771,2.1790671,2.7088673,-8.565454,10.711614,8.629310344827587,1.0258152173913047,0.4425886015325662,0.1533385093167702,5.967496292550391,0.6715615918286676,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Gsto1,2.2364771,25.43574882507324
"Hpx_Lung, basal",0.9308000000000001,0.06919999999999998,2.601859178993662,2.0219406e-05,6.651062e-06,0.0,0.25,1.5146405,1.5323615,2.1724157,-6.3338304,8.171641,0.7904094827586203,0.11969461697722567,0.10290948275862069,0.017016045548654244,0.6483185676902323,0.08951196908935212,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Hpx,1.5146405,1.0640832343697544
"Iapp_Lung, basal",0.9375,0.0625,2.711119155503157,0.00069399364,0.00018614459,0.0,0.25,1.5292618,1.5360129,2.6751537,-7.8076744,9.785428,14.323156130268188,2.326669254658386,0.24096024904214547,0.0666407867494824,11.134619594871175,1.3882188581883819,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Iapp,1.5292618,49.68509595870968
"Il13_Lung, basal",0.9292,0.07079999999999997,2.5746076932955626,2.4759622e-05,6.226599e-05,0.0,0.25,-1.6448215,-1.6326172,2.076301,-8.276075,5.6299634,0.21545737547892718,0.7657867494824018,0.08650622605363986,0.2269668737060041,0.1304476935472286,0.4955641939714583,0.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Il13,1.6448215,2.089087903499603
"Il13ra2_Lung, basal",0.933,0.067,2.640855519134371,2.3812849e-05,5.555049e-05,0.0,0.25,-1.2739421,-1.2985692,0.80871665,-4.201381,1.8412385,0.1047653256704981,0.49864130434782594,0.06579262452107282,0.25627587991718426,0.07555327516908034,0.486311248100246,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Il13ra2,1.2739421,0.9485204637050628
"Il15_Lung, basal",0.9334,0.06659999999999999,2.648891221460209,2.4269739e-05,6.460748e-05,0.0,0.25,-1.4812219,-1.4652209,1.0435145,-5.4839516,2.5078168,0.1851652298850574,0.5681935817805384,0.13242337164750953,0.2712862318840578,0.15208941178861676,0.4152819082213605,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Il15,1.4812219,1.2723465782403944
"Ins2_Lung, basal",0.97,0.02999999999999997,3.615427444874995,2.2448254e-05,2.596481e-06,0.0,0.25,2.9373384,2.9578028,1.7146499,-2.4554663,8.839999,0.2934027777777778,0.0,0.0666307471264368,0.0,0.26794677243659215,0.0,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Ins2,2.9373384,0.8766506335139272
"Itgam_Lung, basal",0.9568000000000001,0.04319999999999996,3.1230251837605545,5.750665e-05,1.1080518e-05,0.0,0.25,2.186276,2.228734,1.4364336,-3.1171622,6.5481663,0.7443726053639841,0.11904761904761907,0.28238745210727945,0.07136387163561078,0.6168390438696352,0.0954683067684271,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Itgam,2.186276,1.999925421476364
"Itln1_Lung, basal",0.9278,0.07219999999999999,2.554479335592662,8.722325e-05,2.986389e-05,0.0,0.25,1.2626586,1.2229273,2.198165,-6.2025223,7.9838395,1.0230483716475096,0.22036749482401657,0.21958812260536398,0.06217650103519669,0.8060747957817784,0.1738530102870255,0.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Itln1,1.2626586,4.875701045989987
"Kcne3_Lung, basal",0.9501,0.0499,2.9469968127874937,1.5452266e-05,2.5300649e-06,0.0,0.25,2.4529064,2.444127,2.2424033,-5.783108,8.803389,0.1526580459770115,0.008087474120082816,0.092911877394636,0.008087474120082816,0.12347481208493083,0.007998440173700536,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Kcne3,2.4529064,0.7975511246919631
"Kcnj16_Lung, basal",0.9571000000000001,0.042899999999999994,3.142249424224767,0.00011736622,1.4533787e-05,0.0,0.25,2.7130945,2.7899837,2.32312,-6.543828,10.390621,1.8487787356321852,0.036814182194616976,0.2966355363984671,0.032349896480331264,1.3997039785886112,0.03198708806606154,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Kcnj16,2.7130945,6.432322287559508
"Kcnq1_Lung, basal",0.9468,0.053200000000000025,2.879282960728082,3.8865535e-05,1.1422759e-05,0.0,0.25,1.8054689,1.8364089,1.5604289,-5.015932,6.6594276,0.46713362068965475,0.09400879917184263,0.28585967432950166,0.05913561076604554,0.3866055289740983,0.07664619852352497,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Kcnq1,1.8054689,0.9513321009278297
"Klk13_Lung, basal",0.9324,0.0676,2.6255663649172982,6.903816e-05,2.1465421e-05,0.0,0.25,1.7202774,1.7475102,1.7155881,-3.9406905,7.5812926,0.7318606321839082,0.09452639751552794,0.13966714559386972,0.0638586956521739,0.4266709604433691,0.09557920541687243,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Klk13,1.7202774,2.7198071300983426
"Klk1b22_Lung, basal",0.9339999999999999,0.066,2.650479848317133,1.9444615e-05,6.5544837e-06,0.0,0.25,1.3511955,1.3318624,2.5445507,-7.424668,9.557287,0.20246647509578547,0.015333850931677018,0.0687859195402299,0.008087474120082816,0.1612764582437441,0.012455531270968965,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Klk1b22,1.3511955,0.9916999167203904
"Klk1b5_Lung, basal",0.9344,0.06559999999999999,2.663413270052575,1.7910883e-05,6.8828167e-06,0.0,0.25,1.5043061,1.5090847,2.5599985,-7.951641,9.95256,0.2919659961685824,0.0036231884057971015,0.06267959770114943,0.0036231884057971015,0.2590964630303846,0.0024058355948187926,0.5,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Klk1b5,1.5043061,0.8563154026865958
"Kng1_Lung, basal",0.9764999999999999,0.02350000000000002,3.728505476533854,2.3384753e-05,3.1811364e-06,0.0,0.25,2.96138,2.989386,1.7620409,-4.3529615,8.460753,0.21270354406130268,0.014492753623188406,0.06962404214559388,0.010869565217391304,0.16535956480427594,0.00899900298855847,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Kng1,2.96138,0.6792798641324042
"Krt4_Lung, basal",0.9538,0.04620000000000002,3.0504407695913467,5.1821342e-05,1.0305223e-05,0.0,0.25,2.5082047,2.591245,2.008883,-4.04881,8.396742,0.8705699233716474,0.01895703933747412,0.11548132183908046,0.008087474120082816,0.6061950317848898,0.008288482188794515,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Krt4,2.5082047,2.021836418509483
"Krt6a_Lung, basal",0.9288000000000001,0.07119999999999999,2.5687182683849974,0.00020638437,0.00010205694,0.0,0.25,1.2359762,1.2797952,2.2888212,-6.8137875,8.382034,2.2510775862068972,1.0032996894409938,0.19773706896551713,0.08197463768115942,1.6515704307944523,0.6167836698663905,0.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Krt6a,1.2359762,10.199970273971555
"Krt84_Lung, basal",0.9464,0.05359999999999998,2.8724780029921275,2.8223929e-05,7.9042375e-06,0.0,0.25,1.9984684,2.030627,1.5510434,-3.5386443,7.535538,0.4483357279693485,0.09983178053830227,0.11973180076628354,0.05577122153209109,0.2827944152093813,0.08090618531158113,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Krt84,1.9984684,1.163224897682666
"Muc5ac_Lung, basal",0.9794,0.020600000000000007,3.8972284452752604,6.960677e-05,4.444886e-06,0.0,0.25,4.047384,4.103279,2.1854675,-4.4046936,9.9432125,1.8324952107279695,0.0036231884057971015,0.12625718390804597,0.0036231884057971015,1.4113501453239357,0.003101779304680337,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Muc5ac,4.047384,2.3051541316509248
"Muc5b_Lung, basal",0.9643,0.035699999999999954,3.300030742754806,0.000123599,7.5099133e-06,0.0,0.25,3.1763086,3.102163,2.9008288,-7.239091,12.888153,2.6994731800766294,0.0036231884057971015,0.1046455938697318,0.0036231884057971015,1.9869068894414934,0.003101779304680337,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Muc5b,3.1763086,11.05393484592437
"Mucl1_Lung, basal",0.9613,0.03870000000000001,3.214534216711541,5.292106e-05,8.847346e-06,0.0,0.25,2.4401665,2.4977703,1.5509546,-3.0096989,7.755868,0.48527298850574707,0.0036231884057971015,0.09818007662835249,0.0036231884057971015,0.3677756366587275,0.0025047966856530253,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Mucl1,2.4401665,1.5038726139068603
"Mucl2_Lung, basal",0.9878,0.012199999999999989,4.407662523760971,8.893963e-05,9.348598e-06,0.0,0.25,3.1417742,3.1371393,1.4393768,-2.1722636,8.0713005,1.2897509578544062,0.007246376811594203,0.1361949233716475,0.007246376811594203,0.9279745187913748,0.013109248440461713,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Mucl2,3.1417742,2.833914813995361
"Myo5c_Lung, basal",0.9592,0.0408,3.176000749569541,5.7928744e-05,9.247627e-06,0.0,0.25,2.4648414,2.5143504,2.0629845,-6.0689745,9.151947,0.5717193486590035,0.039596273291925464,0.23653017241379304,0.019798136645962732,0.49785865177473243,0.03622195162184206,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Myo5c,2.4648414,2.657176789045332
"Nccrp1_Lung, basal",0.9363,0.06369999999999998,2.6877622679030884,9.814779e-05,3.2189113e-05,0.0,0.25,1.628546,1.6698442,2.029038,-5.9990964,7.9227138,1.2133022030651341,0.4089026915113871,0.20162835249042133,0.07414596273291926,1.0450055245018697,0.17176807380871895,1.0,WT vs Aire_KO,WT,Aire_KO,"Lung, basal",Nccrp1,1.628546,4.81167489528656
