external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Il7,0.965,0.03500000000000003,3.316779764498021,0.00033072857,8.7506014e-05,0.0,0.25,2.2919312,2.4576154,1.116083,-1.933713,5.3856754,2.5111958075273892,0.8816885230209442,0.7522629823725296,0.3800134009763948,3.1361270041096523,0.7289352906825439,True,0 vs Rest,0,Rest
Osmr,0.9648,0.03520000000000001,3.310874469642843,0.00016571309,5.505575e-05,0.0,0.25,2.1930585,2.374154,1.4873483,-4.660673,7.0909357,1.268699380657427,0.4081554513257587,0.5964745116722051,0.23748444529528706,1.6418137287160042,0.4633235872970155,True,0 vs Rest,0,Rest
Dipk1a,0.9646,0.03539999999999999,3.305001415376299,0.00014302913,3.783692e-05,0.0,0.25,2.1460996,2.1583967,1.2818276,-2.8697329,6.4903164,1.010957598856579,0.32511725854312956,0.5335874225821658,0.19364410835646045,1.3119953004678362,0.2656745228325892,True,0 vs Rest,0,Rest
Gm8113,0.9644,0.035599999999999965,3.2991602379193363,0.00046205026,0.00015670822,0.0,0.25,2.218792,2.3136368,1.7930495,-6.6997604,9.144626,3.618389709385448,1.2455250311094417,0.5826584087660601,0.34129415143105496,5.145132433197389,1.6045611500827996,True,0 vs Rest,0,Rest
Smpdl3a,0.9642,0.035800000000000054,3.293350579606588,5.167453e-05,0.00019963153,0.0,0.25,-1.7644423,-1.896462,1.0121778,-4.9690332,2.255722,0.37827536922343596,2.5453718770939973,0.2677465459742726,0.6848856130946164,0.45557592007055464,1.8906823498660497,True,0 vs Rest,0,Rest
Nxn,0.964,0.03600000000000003,3.2875720887501396,0.00023746472,7.70003e-05,0.0,0.25,1.9740742,2.0062766,1.0903907,-1.7373657,5.832652,1.8046688899475491,0.8293289939695377,0.7427346355407055,0.37982195845701117,2.1674688874493717,0.6404865484344683,True,0 vs Rest,0,Rest
Dusp23,0.964,0.03600000000000003,3.2875720887501396,7.094746e-05,3.0090454e-05,0.0,0.25,1.3182522,1.380539,0.61681175,-1.4047937,3.813838,0.5483563601715011,0.3520627931463744,0.37208194378274684,0.27223126256340924,0.6673796408349845,0.29522582658581714,True,0 vs Rest,0,Rest
Adipor2,0.9638,0.03620000000000001,3.2818244195070476,2.3985951e-05,0.0001161291,0.0,0.25,-1.9838647,-1.9716878,1.0803188,-6.2184544,1.3334255,0.18151500714626023,1.4070546568393432,0.15912339209147222,0.5267540920839187,0.22166347550076768,1.096733510124021,True,0 vs Rest,0,Rest
Itgb8,0.9638,0.03620000000000001,3.2818244195070476,2.6436486e-05,0.00014238094,0.0,0.25,-2.152775,-2.231656,1.426114,-6.6747484,3.3276834,0.181038589804669,1.6276442997990748,0.1381610290614579,0.5086149133723404,0.19060865559761384,1.3520981736315312,True,0 vs Rest,0,Rest
Fabp4,0.9636,0.03639999999999999,3.276107231750535,9.210373e-05,0.0012561365,0.0,0.25,-3.1428528,-3.339654,1.9861543,-8.853917,4.1170607,0.5450214387803649,30.64908586196798,0.24011434016198205,0.6848856130946164,0.5525825613179424,21.41338186701504,True,0 vs Rest,0,Rest
Atp6v1b2,0.9636,0.03639999999999999,3.276107231750535,3.052739e-05,0.00011648914,0.0,0.25,-1.7717823,-1.8020687,0.87292504,-5.222351,1.3412819,0.25202477370176285,1.4630515937590707,0.19294902334444985,0.6104144730544694,0.29854788684270817,1.1702946431353944,True,0 vs Rest,0,Rest
Map3k20,0.9634,0.036599999999999966,3.270420190944699,0.00015653482,5.7809997e-05,0.0,0.25,1.9693849,2.125605,1.3261858,-2.8014421,6.0257397,1.2258218199142152,0.5205800708337582,0.6160076226774446,0.304728630228781,1.5047549922490897,0.5188066280381034,True,0 vs Rest,0,Rest
Selenom,0.9634,0.036599999999999966,3.270420190944699,2.1843076e-05,0.00024155952,0.0,0.25,-2.753681,-2.804965,1.82373,-7.7176657,3.7026224,0.14721295855169136,3.067052742414159,0.10100047641734165,0.4747774480712933,0.1721711109339034,2.5321754631700037,True,0 vs Rest,0,Rest
Phf11d,0.9632,0.036800000000000055,3.264762968022636,0.00018227298,4.0682004e-05,0.0,0.25,2.6613986,2.7704134,1.6321601,-3.9261875,7.6738358,1.2610767031919698,0.30850961998660337,0.5764649833253744,0.17277687374365652,1.603523108342073,0.287141854831667,True,0 vs Rest,0,Rest
Il6st,0.9632,0.036800000000000055,3.264762968022636,0.00018886647,5.8216818e-05,0.0,0.25,2.3596048,2.515235,1.5377213,-3.1228294,8.075846,1.3072891853263133,0.46673686225713107,0.6436398284897346,0.2709868861874156,1.7328720464297065,0.49055938957784495,True,0 vs Rest,0,Rest
Rap1gap,0.963,0.03700000000000003,3.2591352392678825,2.9923687e-05,0.00012939921,0.0,0.25,-1.9976403,-2.106512,1.1836634,-5.256157,2.9077415,0.18437351119580764,1.6495644682684798,0.12291567413053843,0.5589642959701776,0.17377646420342555,1.2000444788456561,True,0 vs Rest,0,Rest
Mtss2,0.9626,0.03739999999999999,3.2479669954574106,9.070444e-05,3.118402e-05,0.0,0.25,2.0092447,2.130525,1.3376958,-2.9323206,5.8769894,0.6855645545497717,0.230448932707951,0.4197236779418675,0.1472192974059563,0.8401985914415561,0.21948769853272254,True,0 vs Rest,0,Rest
BC034090,0.9626,0.03739999999999999,3.2479669954574106,6.166121e-05,2.4277795e-05,0.0,0.25,1.9843278,1.9746218,1.5446417,-5.1291456,8.587904,0.4797522629823653,0.1256820139753068,0.3268222963315822,0.08945151718196813,0.5923176846703179,0.1535841169618404,True,0 vs Rest,0,Rest
Ero1b,0.9624,0.03759999999999997,3.2424258586979,3.6381392e-05,0.00020523691,0.0,0.25,-2.2345378,-2.2993698,1.3715963,-6.663183,3.7212305,0.18961410195331121,2.668277974538268,0.1476893758932826,0.680769598927873,0.208425775467576,2.127312919990204,True,0 vs Rest,0,Rest
Antxr1,0.9624,0.03759999999999997,3.2424258586979,7.2453186e-05,2.4442446e-05,0.0,0.25,2.098518,2.2274609,1.5568619,-4.1540785,7.2193327,0.5345402572653554,0.11060591557385105,0.3620771796093315,0.07427969752081959,0.7114797637508793,0.13670447503728742,True,0 vs Rest,0,Rest
Sntb2,0.9622,0.037799999999999945,3.236912972482433,0.0001353958,4.07878e-05,0.0,0.25,2.1962833,2.370058,1.3131733,-3.6229687,6.2134485,0.8975702715578648,0.32439934909544293,0.517865650309656,0.20919881305637164,1.1296191621266005,0.3208870075120586,True,0 vs Rest,0,Rest
Scn3b,0.9618,0.03820000000000001,3.225970761848134,4.615785e-05,1.3118708e-05,0.0,0.25,2.1135325,2.213101,1.6877714,-6.039631,7.8519154,0.3901858027632164,0.062218818799654595,0.24821343496903303,0.04599406528189836,0.4885487630436404,0.07395636634404328,True,0 vs Rest,0,Rest
Fkbp7,0.9618,0.03820000000000001,3.225970761848134,1.9232368e-05,6.5820595e-06,0.0,0.25,1.7917037,1.8004293,1.0789845,-2.411149,7.184703,0.1267270128632683,0.047382023547429236,0.10767031919961893,0.04077725662869662,0.14996148120995514,0.04056554710650518,True,0 vs Rest,0,Rest
Rgma,0.9618,0.03820000000000001,3.225970761848134,5.9782462e-05,1.6299287e-05,0.0,0.25,2.7851272,2.9388895,1.8354822,-4.264718,9.195084,0.4292520247736956,0.08485689671676143,0.33492139113863273,0.06446826840241122,0.5979770669248708,0.11168418823505702,True,0 vs Rest,0,Rest
Msrb3,0.9618,0.03820000000000001,3.225970761848134,6.8447174e-05,1.8772665e-05,0.0,0.25,2.3019788,2.4228268,1.3015215,-2.190815,6.410102,0.46879466412576765,0.1097444242366254,0.32253454025726136,0.08093232506939892,0.555614825677278,0.10382893274223727,True,0 vs Rest,0,Rest
Zfp580,0.9616,0.03839999999999999,3.2205408541699643,1.568761e-05,4.316931e-06,0.0,0.25,2.203114,2.128336,1.3482988,-1.7705679,7.7637167,0.12291567413053843,0.03876711017516947,0.10814673654121017,0.034890399157652456,0.15993836849890347,0.03132241865888683,True,0 vs Rest,0,Rest
Plod2,0.9614,0.03859999999999997,3.2151380303232497,0.00010641435,4.0822644e-05,0.0,0.25,1.833602,1.8987632,1.324933,-3.781785,6.407426,0.846117198666015,0.17426055326888018,0.457837065269164,0.10055518330621564,1.0255387302914287,0.2119760415657994,True,0 vs Rest,0,Rest
Nenf,0.9612,0.038799999999999946,3.209762009904824,0.00031775344,0.000118617594,0.0,0.25,1.6265063,1.6035972,0.9582498,-2.3770542,6.2490826,2.5045259647450924,1.5367091030918612,0.8599333015721423,0.5809801856992699,3.1616690928375366,1.1409839581398902,True,0 vs Rest,0,Rest
Col4a1,0.961,0.039000000000000035,3.204412516836249,0.0003794431,0.00012829863,0.0,0.25,1.9272168,1.9511614,1.3518735,-3.3467903,6.302683,3.0304907098618687,1.1836890973485474,0.7951405431157382,0.43194218435920534,3.5380507796123633,1.0858388426403922,True,0 vs Rest,0,Rest
Slitrk4,0.961,0.039000000000000035,3.204412516836249,3.7790614e-05,9.979793e-06,0.0,0.25,2.9551256,3.0432253,2.245878,-5.1766033,11.365511,0.2324916626965223,0.026610510194314027,0.15721772272510728,0.01612903225806455,0.31435697759252124,0.04132321563658682,True,0 vs Rest,0,Rest
Igsf8,0.9608,0.03920000000000001,3.199089279275342,2.1748385e-05,0.000121051715,0.0,0.25,-2.1553733,-2.244131,1.2352692,-5.702203,2.0441933,0.13149118627918063,1.5534603235379385,0.10195331110052412,0.5199100220159617,0.14384461265854337,1.1774222613843228,True,0 vs Rest,0,Rest
