external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
Gcc1,0.984,0.016000000000000014,4.119036559975268,9.266704e-05,1.9329551e-05,0.0,0.25,2.4356813,2.453854,1.0745703,-2.179842,6.6427603,0.24112734864300592,0.21611073292489663,0.1795407098121084,0.17494894486045293,0.6600095063543966,0.18838958133414827,True,1 vs Rest,1,Rest
Stat2,0.9838,0.016199999999999992,4.106410775003809,0.00030588618,5.572247e-05,0.0,0.25,2.6773653,2.761499,1.172672,-1.7316446,7.2220335,1.0772442588726459,0.5803494440661754,0.5720250521920636,0.34141139096886475,3.314513342946928,0.5225287665937479,True,1 vs Rest,1,Rest
Rnf122,0.9836,0.01639999999999997,4.093937375922709,0.00013972887,2.0703834e-05,0.0,0.25,3.0179281,3.0312328,1.420367,-2.7462044,7.4157495,0.5354906054279733,0.18792829589290108,0.2891440501043831,0.12629906966190402,1.4766442337377363,0.1682875931317162,True,1 vs Rest,1,Rest
Itga6,0.9836,0.01639999999999997,4.093937375922709,0.0010304702,0.00029683736,0.0,0.25,1.9470806,1.9205256,0.850308,-1.0013161,6.1157618,3.871607515657599,3.486181075561585,0.8893528183716017,0.7994100294982074,10.184526812085444,2.857004992444537,True,1 vs Rest,1,Rest
Frmd4a,0.9834,0.016599999999999948,4.0816126673746895,0.00018490921,4.1396688e-05,0.0,0.25,2.361125,2.3790107,1.1094903,-2.6696253,8.151682,0.7901878914404978,0.42046743816650767,0.43110647181628176,0.26085772634445104,2.1133941360976314,0.3470783216536118,True,1 vs Rest,1,Rest
Tagln,0.9832,0.016800000000000037,4.069433086775562,0.00055073464,0.00020652334,0.0,0.25,3.652009,4.184221,2.4277174,-5.431549,9.2744255,2.130480167014607,1.6619922850011435,0.48121085594989305,0.18997050147493025,4.978796057838564,1.9395799862495833,True,1 vs Rest,1,Rest
Dst,0.983,0.017000000000000015,4.057395198028768,0.0013832737,0.00023119996,0.0,0.25,2.8568876,2.9330225,1.2718389,-2.518736,7.418932,4.924843423799601,2.603948264125256,0.9091858037578229,0.7219423644199684,15.339048737445802,2.3505076697812064,True,1 vs Rest,1,Rest
Rigi,0.9826,0.01739999999999997,4.033731348978669,0.00028275567,5.5708737e-05,0.0,0.25,2.6932495,2.7951732,1.2304235,-2.3574324,7.9646444,0.9175365344467595,0.45268890401628953,0.5302713987473875,0.26398910823689303,2.6015507096512382,0.40644474858633745,True,1 vs Rest,1,Rest
Ahdc1,0.9826,0.01739999999999997,4.033731348978669,9.810279e-05,2.6247024e-05,0.0,0.25,2.1117198,2.076415,0.99063444,-0.977067,6.1794147,0.3340292275574102,0.28200589970500783,0.26304801670146055,0.21152711595189921,0.9515491891707409,0.24292795251964655,True,1 vs Rest,1,Rest
Igsf3,0.9826,0.01739999999999997,4.033731348978669,0.00015103465,3.2368876e-05,0.0,0.25,2.488458,2.5612092,1.0794669,-2.9308195,7.2532053,0.5594989561586611,0.25731790333560556,0.36951983298538454,0.1834808259587059,1.540355172793313,0.23494858497879748,True,1 vs Rest,1,Rest
Smad5,0.9824,0.01759999999999995,4.0220990973462705,0.000119799326,2.8872555e-05,0.0,0.25,2.285211,2.303575,1.0120078,-1.439538,7.543975,0.4175365344467627,0.3165872475606802,0.2985386221294352,0.23299296573633357,1.105284677325778,0.27002099632899235,True,1 vs Rest,1,Rest
Nfia,0.982,0.018000000000000016,3.9992190050861978,0.0006712176,0.00018008843,0.0,0.25,2.1299388,2.1752162,0.9471657,-1.0566044,6.1014557,2.4070981210855815,1.9764465622872716,0.7818371607515608,0.7179033356021809,6.510823010113303,1.7351663168687368,True,1 vs Rest,1,Rest
Garin4,0.982,0.018000000000000016,3.9992190050861978,0.00020586197,2.158553e-05,0.0,0.25,3.527409,3.6260614,1.7914853,-2.7347107,9.217909,0.5521920668058441,0.14495121397776506,0.26409185803757745,0.09135466303608065,1.8922828223393189,0.14593415878901533,True,1 vs Rest,1,Rest
Picalm,0.9818,0.018199999999999994,3.9879654882761786,0.00041633405,0.00010938832,0.0,0.25,2.1289322,2.1578193,0.9387615,-1.0873947,5.4172087,1.6148225469728514,1.3434989788971803,0.673277661795403,0.6051282051280017,4.20650033234464,1.1374342795191408,True,1 vs Rest,1,Rest
Myh9,0.9816,0.018399999999999972,3.9768326954910993,0.00069882435,0.00018805978,0.0,0.25,2.01855,2.005198,0.91050833,-0.92180157,5.7939644,2.8789144050104234,2.4041297935103048,0.8037578288100158,0.7584297708188578,7.768308578294612,1.964685429891036,True,1 vs Rest,1,Rest
Ext1,0.9814,0.01859999999999995,3.965818015491911,9.900129e-05,2.0345178e-05,0.0,0.25,2.487465,2.5497885,1.1041216,-1.5509634,6.066701,0.3977035490605414,0.20689811663263397,0.2943632567849676,0.15371000680735508,1.20955831105438,0.1782603111341336,True,1 vs Rest,1,Rest
Esyt1,0.9814,0.01859999999999995,3.965818015491911,0.00015710166,3.8901097e-05,0.0,0.25,2.1535006,2.1609473,0.95316994,-1.2194567,5.589897,0.489561586638829,0.36310415248465394,0.3371607515657606,0.2364874063989159,1.4106969860129572,0.3035852274851641,True,1 vs Rest,1,Rest
Gnptab,0.9812,0.01880000000000004,3.9549189208252784,7.874939e-05,2.6515916e-05,0.0,0.25,1.6466863,1.6499705,0.6925807,-0.8914232,4.9825754,0.27870563674321425,0.28150669389606753,0.22546972860125208,0.20894032221466294,0.757557903834561,0.22509684276565356,True,1 vs Rest,1,Rest
Parp14,0.9812,0.01880000000000004,3.9549189208252784,0.00056206505,9.819361e-05,0.0,0.25,2.86211,2.9028134,1.4141426,-2.4742384,7.984069,1.873695198329844,0.9611527115950504,0.6983298538622087,0.41552076242332536,5.6105344279555425,0.8718338477475854,True,1 vs Rest,1,Rest
Syne1,0.9812,0.01880000000000004,3.9549189208252784,0.000218775,4.141086e-05,0.0,0.25,2.7045918,2.6916356,1.3706267,-3.0550423,8.980069,0.7787056367432116,0.3859314726571046,0.42693110647181415,0.2085772634445245,2.345716378414902,0.32206527050757167,True,1 vs Rest,1,Rest
Ccl21a,0.981,0.019000000000000017,3.9441329642769505,0.0041175657,0.0012909345,0.0,0.25,3.2955136,3.640101,2.198472,-6.297477,9.685358,22.906054279749583,18.053914227365844,0.9697286012526032,0.5977308826864358,52.359981138243505,20.15717050619805,True,1 vs Rest,1,Rest
Rnf43,0.9808,0.019199999999999995,3.9334577755107722,9.901896e-05,2.9538834e-05,0.0,0.25,1.8985701,1.8673515,0.87934923,-0.7705803,7.5583687,0.35281837160751456,0.3111867483548708,0.2787056367432141,0.2319491717721856,1.0215456774032212,0.2577794019286337,True,1 vs Rest,1,Rest
Scn3b,0.9808,0.019199999999999995,3.9334577755107722,9.065964e-05,1.2651238e-05,0.0,0.25,3.1534295,3.236679,1.591079,-3.4023418,8.848288,0.31628392484342294,0.0824143408214216,0.2296450939457197,0.05727252098933604,0.8542886166108016,0.07952347071966841,True,1 vs Rest,1,Rest
Boc,0.9808,0.019199999999999995,3.9334577755107722,0.00016473218,2.2399432e-05,0.0,0.25,3.718402,3.9222732,1.861046,-5.6861324,10.284109,0.6002087682672208,0.13918765600181765,0.396659707724424,0.09012933968686347,1.7774497596954162,0.15576828119226463,True,1 vs Rest,1,Rest
Atp8b2,0.9806,0.019399999999999973,3.9228910578819054,3.8531376e-05,8.9903715e-06,0.0,0.25,2.3378057,2.3387299,1.0893389,-2.0876894,8.113613,0.11795407098121101,0.07619695938280129,0.1054279749478081,0.0670751077830735,0.34662110261856455,0.06718594029305117,True,1 vs Rest,1,Rest
S1pr3,0.9804,0.01959999999999995,3.9124305854134556,0.00025661034,3.8592072e-05,0.0,0.25,3.377214,3.556951,1.5349705,-3.4602938,9.075877,1.04906054279749,0.30483321987746087,0.4697286012526071,0.13728159745859136,2.5439030093428467,0.2670136946182673,True,1 vs Rest,1,Rest
Sulf1,0.9804,0.01959999999999995,3.9124305854134556,0.00029091703,4.606849e-05,0.0,0.25,2.9749298,3.11407,1.2356274,-1.6851664,7.4700356,1.1012526096033357,0.3227592466530388,0.5125260960334002,0.16900385749943622,2.9832478896720267,0.302511882382589,True,1 vs Rest,1,Rest
Slfn8,0.9802,0.01980000000000004,3.9020741999265773,0.00016807504,2.0433106e-05,0.0,0.25,3.4366946,3.5729718,1.754953,-4.686986,8.865398,0.6075156576200395,0.1704560925799895,0.36638830897703384,0.1199909235307489,1.9130568760683246,0.1649668853165706,True,1 vs Rest,1,Rest
Bcar1,0.98,0.020000000000000018,3.8918198083148323,6.02705e-05,1.5862148e-05,0.0,0.25,2.0978544,2.0975528,1.0070758,-1.8364305,5.591834,0.21189979123173258,0.17485818016791815,0.173277661795407,0.14154753800771785,0.5764008198282801,0.15488468475157868,True,1 vs Rest,1,Rest
Spaca6,0.98,0.020000000000000018,3.8918198083148323,7.7311925e-05,1.386762e-05,0.0,0.25,2.7047248,2.7551026,1.3085071,-2.8314047,9.248655,0.2442588726513566,0.10306330837304464,0.19206680584551122,0.08359428182437183,0.6391530214926234,0.09661377727055952,True,1 vs Rest,1,Rest
Fgfr2,0.98,0.020000000000000018,3.8918198083148323,0.00019491224,3.3098317e-05,0.0,0.25,3.079086,3.2716818,1.3618497,-3.1425676,7.269891,0.7672233820459254,0.2218289085545766,0.43632567849686626,0.13864306784661046,2.2046461502484593,0.23233194421289524,True,1 vs Rest,1,Rest
Sdc3,0.9798,0.020199999999999996,3.8816653799540974,0.00013215536,2.712671e-05,0.0,0.25,2.5580978,2.5493698,1.2885461,-2.5825834,9.336757,0.5292275574112715,0.17308826866349314,0.3465553235908127,0.11685954163830499,1.482550101883441,0.16163985593884975,True,1 vs Rest,1,Rest
Meis1,0.9798,0.020199999999999996,3.8816653799540974,0.00020927729,4.0403673e-05,0.0,0.25,2.679707,2.7849073,1.2615988,-2.0961647,7.5285234,0.7014613778705607,0.3877921488540578,0.42379958246346344,0.25473110959836887,2.0367479161471835,0.34664161096935775,True,1 vs Rest,1,Rest
Ddt,0.9796,0.020399999999999974,3.8716089442401334,3.2369386e-05,0.00021072087,0.0,0.25,-2.5784526,-2.6484623,1.2341044,-6.323349,2.1012945,0.1461377870563674,3.072112548218687,0.12212943632567876,0.6899931926478066,0.30809017169183056,2.1504325478818016,True,1 vs Rest,1,Rest
Map7d1,0.9794,0.02059999999999995,3.8616485882462412,0.00013868202,5.0700284e-05,0.0,0.25,1.5353026,1.5238285,0.6763192,-0.94564724,4.37488,0.5271398747390375,0.5932380304060759,0.36534446764091694,0.37195371000674105,1.429370275637782,0.4847015000774994,True,1 vs Rest,1,Rest
Kansl1l,0.9794,0.02059999999999995,3.8616485882462412,7.906587e-05,2.2049238e-05,0.0,0.25,2.0416222,2.07194,0.9920162,-2.1418524,6.0244684,0.25156576200417496,0.24234172906739768,0.19832985386221264,0.18166553210801378,0.7639474359506377,0.2073943283525852,True,1 vs Rest,1,Rest
Eogt,0.9794,0.02059999999999995,3.8616485882462412,5.625418e-05,1.30165445e-05,0.0,0.25,2.4396567,2.5186658,1.0997857,-1.9237137,7.0999966,0.20459290187891407,0.10247333787156974,0.1784968684759915,0.08432039936464868,0.5284379685699611,0.09134109555988688,True,1 vs Rest,1,Rest
Sema4c,0.9792,0.02080000000000004,3.8517824544940904,0.00021109777,5.642507e-05,0.0,0.25,2.0884452,2.0803456,1.0023363,-1.1135693,6.0899534,0.82985386221294,0.6044928522803682,0.4697286012526071,0.35389153619236546,2.23016017091523,0.5138420455469619,True,1 vs Rest,1,Rest
Pkp4,0.9792,0.02080000000000004,3.8517824544940904,0.00019471062,4.777178e-05,0.0,0.25,2.2619634,2.3006454,1.023468,-1.76616,5.503417,0.7881002087682633,0.5178579532561138,0.4561586638830874,0.32153392330379815,2.1409920765120027,0.451568546217539,True,1 vs Rest,1,Rest
Col6a2,0.9792,0.02080000000000004,3.8517824544940904,0.00036332442,5.3490894e-05,0.0,0.25,3.3488147,3.4392047,1.869668,-5.860491,9.6435795,1.2912317327766123,0.2837758112094379,0.5313152400835044,0.12398457000227157,3.8465610576267055,0.302595265805134,True,1 vs Rest,1,Rest
Pkd1,0.979,0.02100000000000002,3.842008738831228,9.903072e-05,2.8392707e-05,0.0,0.25,1.9000204,1.9038129,0.91657305,-1.375617,6.8025036,0.29958246346555245,0.3105513955071293,0.2400835073068887,0.24265940549126913,0.8684205975692754,0.27497517252952786,True,1 vs Rest,1,Rest
Ndufc2,0.979,0.02100000000000002,3.842008738831228,0.000106253145,0.0006766324,0.0,0.25,-2.5603049,-2.641261,1.2151743,-5.969365,1.6323891,0.5020876826722325,10.269298842750649,0.2828810020876817,0.9136373950529394,1.1183703033199834,7.237224819194169,True,1 vs Rest,1,Rest
Zfp821,0.9788,0.021199999999999997,3.83232568840914,5.432412e-05,1.5279496e-05,0.0,0.25,1.958108,1.9576974,0.85828197,-0.9325161,6.2760534,0.1899791231732776,0.17290673927842407,0.15344467640918585,0.14168368504651976,0.5375299878592148,0.1461460789851578,True,1 vs Rest,1,Rest
Sh3rf3,0.9788,0.021199999999999997,3.83232568840914,5.091769e-05,1.1909939e-05,0.0,0.25,2.3265426,2.2715974,1.1925654,-2.4077568,8.593267,0.2108559498956156,0.10828227819378448,0.17118997912317319,0.08790560471976562,0.5032979501973988,0.08729876813125328,True,1 vs Rest,1,Rest
Plekhg2,0.9786,0.021399999999999975,3.822731599756288,0.00010104287,2.5286723e-05,0.0,0.25,2.1318314,2.1633468,0.9446775,-1.203579,6.2664976,0.3382045929018781,0.2685273428636251,0.24321503131523942,0.19278420694350304,1.0128301016309038,0.23830258004190347,True,1 vs Rest,1,Rest
Pogz,0.9786,0.021399999999999975,3.822731599756288,7.4074705e-05,2.1760985e-05,0.0,0.25,1.898673,1.8744564,0.88248795,-1.1448917,7.2005377,0.2379958246346551,0.26176537326979826,0.18893528183716052,0.2069888813251689,0.6478455233981172,0.22193582564286754,True,1 vs Rest,1,Rest
Ptbp2,0.9784,0.021599999999999953,3.813224816940758,9.3928145e-05,2.3668701e-05,0.0,0.25,2.1393874,2.1341577,1.0056181,-1.6268635,7.507903,0.3350730688935272,0.28236895847514537,0.26200417536534365,0.21447696845927391,0.9442090585226187,0.23678602000616336,True,1 vs Rest,1,Rest
Slfn9,0.9784,0.021599999999999953,3.813224816940758,0.00019495074,3.7742997e-05,0.0,0.25,2.7047684,2.779675,1.251591,-2.0411205,7.6871586,0.6607515657620014,0.43843884728835186,0.37578288100208596,0.2730655774903481,1.9892727264662455,0.3542855090958762,True,1 vs Rest,1,Rest
Zfp521,0.9782,0.02180000000000004,3.8038037298175786,3.481718e-05,7.1271734e-06,0.0,0.25,2.6676521,2.6361847,1.4203258,-2.3145723,7.7211676,0.12630480167014638,0.05405037440435739,0.11273486430062651,0.04556387565237184,0.3900467680363221,0.046020813178253794,True,1 vs Rest,1,Rest
Ftsj1,0.9782,0.02180000000000004,3.8038037298175786,4.5432254e-05,1.47499995e-05,0.0,0.25,1.6859584,1.6972108,0.7237293,-1.1133652,4.9736147,0.13152400835073086,0.16260494667574632,0.10855949895615885,0.13823462673020473,0.3471773337881222,0.1320986034704247,True,1 vs Rest,1,Rest
Chmp5,0.9782,0.02180000000000004,3.8038037298175786,6.910623e-05,0.00019111343,0.0,0.25,-1.4938302,-1.5216722,0.6251693,-3.5946417,0.94120693,0.30167014613778637,2.6680735194009357,0.22546972860125208,0.8116178806441045,0.6855031233717891,2.0077594575662974,True,1 vs Rest,1,Rest
Mien1,0.978,0.02200000000000002,3.794466772356098,5.3148662e-05,0.00024806656,0.0,0.25,-2.186806,-2.2028747,1.0449184,-5.785183,2.263029,0.23173277661795388,3.3217154526888777,0.1764091858037577,0.8019514408891748,0.5100744818108276,2.4995990541064836,True,1 vs Rest,1,Rest
Kcnq3,0.978,0.02200000000000002,3.794466772356098,0.00045267338,7.859131e-05,0.0,0.25,3.1156867,3.1873717,1.6044704,-3.5248947,11.067958,1.5584551148225394,0.6850465169048428,0.5918580375782847,0.28754254594960893,4.025384031188861,0.5878422085271687,True,1 vs Rest,1,Rest
Amotl1,0.978,0.02200000000000002,3.794466772356098,0.0003394743,7.30431e-05,0.0,0.25,2.6697748,2.703745,1.3479873,-1.665204,7.775709,1.1868475991649214,0.5707283866575242,0.5741127348642974,0.2743816655320991,3.1727077086419784,0.525144661359769,True,1 vs Rest,1,Rest
Zfp282,0.9778,0.022199999999999998,3.7852124210430027,7.78274e-05,2.1574508e-05,0.0,0.25,2.0588157,2.0430899,1.00428,-1.6632195,6.1068506,0.26722338204592855,0.22446108463808037,0.20772442588726475,0.1791695030633121,0.743314633332575,0.1937982132742097,True,1 vs Rest,1,Rest
Rbms3,0.9776,0.022399999999999975,3.7760391933569983,0.00016096237,4.2038806e-05,0.0,0.25,2.5220783,2.667427,1.3179854,-3.0493822,7.2002306,0.6200417536534422,0.2868164284093429,0.37787056367431976,0.15861130020422382,1.685015290687539,0.27869799217715535,True,1 vs Rest,1,Rest
Zfp90,0.9776,0.022399999999999975,3.7760391933569983,3.7456797e-05,1.1133198e-05,0.0,0.25,1.9650334,1.9210367,0.9812056,-1.1612091,7.4119864,0.1367432150313153,0.10011345586567004,0.11899791231732801,0.08536419332879665,0.39277805628382484,0.08383055716579156,True,1 vs Rest,1,Rest
Dgkz,0.9774,0.022599999999999953,3.766945646311264,0.00016093289,3.7271537e-05,0.0,0.25,2.274032,2.307911,1.0970852,-2.3118525,5.7695885,0.6430062630480142,0.4341729067392256,0.4008350730688916,0.2888586339913599,1.8133012366517918,0.37788523580576344,True,1 vs Rest,1,Rest
Isg20l2,0.9772,0.022800000000000042,3.757930375060113,4.0065675e-05,1.50041e-05,0.0,0.25,1.5106232,1.4951496,0.68699336,-0.71676636,4.9218483,0.1336116910229647,0.1923757658270972,0.12004175365344492,0.16206035852053885,0.38211235313668257,0.15180052374099,True,1 vs Rest,1,Rest
Msantd2,0.9772,0.022800000000000042,3.757930375060113,4.623761e-05,1.4510961e-05,0.0,0.25,1.7691755,1.7441607,0.8310468,-1.4608259,6.122607,0.1503131524008352,0.15516224188790853,0.13465553235908162,0.1274336283185866,0.47943374640538583,0.13089264482281376,True,1 vs Rest,1,Rest
Rest,0.977,0.02300000000000002,3.7489920115665325,0.00015269846,4.162709e-05,0.0,0.25,2.1024165,2.0933647,1.0239185,-1.7350874,6.300189,0.5208768267223363,0.4002722940775643,0.3308977035490592,0.2480599046970782,1.3328569228085416,0.33572837323745913,True,1 vs Rest,1,Rest
Sema6d,0.977,0.02300000000000002,3.7489920115665325,0.00020107512,4.478483e-05,0.0,0.25,2.372851,2.3922825,1.1652113,-2.324956,7.645114,0.7317327766179509,0.45586566825500197,0.4133611691022944,0.2607669616519165,2.002213529674384,0.3683586678710239,True,1 vs Rest,1,Rest
Abl2,0.977,0.02300000000000002,3.7489920115665325,4.622529e-05,1.2500566e-05,0.0,0.25,2.045756,2.0054321,0.9903766,-1.2690926,6.7655554,0.15970772442588727,0.12947583390061507,0.13256784968684782,0.11005218969820953,0.44634919427952685,0.1082287356083799,True,1 vs Rest,1,Rest
Pbx1,0.9768,0.0232,3.740129223327351,0.00055967516,0.0001712337,0.0,0.25,1.9175334,1.931459,0.9277271,-1.4627333,5.3671417,1.9624217118997807,1.9620149761742756,0.7432150313152355,0.6884048105284519,5.364766995840086,1.6894939552466726,True,1 vs Rest,1,Rest
Igsf10,0.9766,0.023399999999999976,3.731340712153176,7.210549e-05,1.4822206e-05,0.0,0.25,2.7064955,2.7288303,1.3847321,-3.2697306,7.9361153,0.2526096033402921,0.07846607669616623,0.1805845511482253,0.057090991604266825,0.6899834840394865,0.07420345891336208,True,1 vs Rest,1,Rest
9930111J21Rik2,0.9764,0.023599999999999954,3.722625213000223,0.0002889928,4.7121535e-05,0.0,0.25,2.7749798,2.8079429,1.3875836,-2.7848349,8.147563,0.772442588726511,0.5060585432266181,0.36116910229644933,0.3076015429997446,2.4503326070980616,0.4288349245145569,True,1 vs Rest,1,Rest
Erf,0.9764,0.023599999999999954,3.722625213000223,6.8587586e-05,1.6559603e-05,0.0,0.25,2.2970474,2.361857,1.0257318,-1.3064404,6.1251717,0.2797494780793311,0.14322668481960776,0.21920668058455067,0.11241207170410929,0.7675653171530983,0.12452283643188898,True,1 vs Rest,1,Rest
Igdcc4,0.9762,0.023800000000000043,3.7139814928514396,0.0001786854,3.444869e-05,0.0,0.25,2.6234837,2.682263,1.3643993,-1.9197063,9.368598,0.7244258872651326,0.3089176310415121,0.43215031315239866,0.19732244157023335,1.9938385999042396,0.2642232458264403,True,1 vs Rest,1,Rest
Gigyf1,0.976,0.02400000000000002,3.705408349644468,0.00011461243,3.004942e-05,0.0,0.25,2.1368067,2.161128,1.0670806,-1.3812399,7.030818,0.3997912317327752,0.3044247787610463,0.31524008350730565,0.23653278874518321,1.2285794648391424,0.2883317872654194,True,1 vs Rest,1,Rest
Iigp1,0.976,0.02400000000000002,3.705408349644468,0.0016517652,0.00030361806,0.0,0.25,2.897236,3.056624,1.4740213,-4.3157988,6.8912697,7.546972860125327,3.699750397095484,0.8684759916492637,0.5471749489446911,20.998246598813136,3.36986564274457,True,1 vs Rest,1,Rest
Fbxo32,0.976,0.02400000000000002,3.705408349644468,0.00056430505,0.00010692775,0.0,0.25,2.7880216,2.8118734,1.4649519,-3.6744938,7.662444,2.241127348642997,1.0856818697525712,0.6899791231732735,0.3931926480598259,5.882023461353869,0.9821228607483588,True,1 vs Rest,1,Rest
Sema6a,0.976,0.02400000000000002,3.705408349644468,0.00010349398,2.280818e-05,0.0,0.25,2.4123685,2.3989534,1.2792618,-2.4447021,7.8229256,0.4018789144050092,0.17503970955298687,0.27139874739039577,0.11386430678466299,1.2282138930632787,0.15219899780826013,True,1 vs Rest,1,Rest
Ccdc141,0.9758,0.0242,3.6969046112440425,0.00015786912,3.0523956e-05,0.0,0.25,2.538363,2.5676422,1.2714865,-1.974822,6.9991503,0.6356993736951961,0.3051962786475932,0.37682672233820286,0.19010664851373216,1.8786470218024212,0.26446981788648033,True,1 vs Rest,1,Rest
Slitrk4,0.9758,0.0242,3.6969046112440425,6.0193364e-05,9.726166e-06,0.0,0.25,3.6053567,3.5854135,2.1942685,-3.3658237,12.295192,0.2087682672233819,0.03830270024960313,0.14822546972860134,0.023825731790333662,0.6109424275502511,0.04256681270181107,True,1 vs Rest,1,Rest
Cdc14b,0.9756,0.024399999999999977,3.688469134456731,0.0001945714,6.071821e-05,0.0,0.25,1.8242797,1.8150268,0.8896325,-1.1279335,5.832103,0.7359081419624184,0.6740186067618612,0.43841336116910007,0.3757204447469249,1.9278710150080427,0.5373214664876552,True,1 vs Rest,1,Rest
Dtnb,0.9756,0.024399999999999977,3.688469134456731,9.507483e-05,4.3455795e-05,0.0,0.25,1.722866,1.9044914,1.2032068,-3.9035988,4.975548,0.3194154488517736,0.4820058997049709,0.24321503131523942,0.23281143635126436,0.915842505329183,0.41760401863838503,True,1 vs Rest,1,Rest
Epb41l2,0.9756,0.024399999999999977,3.688469134456731,0.00019821386,5.0606912e-05,0.0,0.25,2.1990714,2.1845045,1.0964577,-1.6260633,7.300085,0.6847599164926901,0.5082368958474461,0.43319415448851556,0.3050601316087772,1.9349954110901773,0.41098830430623057,True,1 vs Rest,1,Rest
Nhs,0.9756,0.024399999999999977,3.688469134456731,0.00010434606,2.2995844e-05,0.0,0.25,2.5236282,2.538374,1.2946959,-4.141012,7.2295246,0.39561586638830787,0.145677331518042,0.24843423799582393,0.09530292716133602,1.04996639647419,0.1337099878649846,True,1 vs Rest,1,Rest
Cald1,0.9754,0.024599999999999955,3.6801008040858587,0.0014708898,0.00023909786,0.0,0.25,3.2726192,3.5065231,1.5479861,-3.1204214,7.6759453,5.044885177453061,1.9362831858407146,0.8935281837160693,0.4299977308825862,14.003724759960912,1.806606462677878,True,1 vs Rest,1,Rest
Myo10,0.9754,0.024599999999999955,3.6801008040858587,0.00043865014,0.00012427918,0.0,0.25,2.0353315,2.0003715,1.0203778,-1.797286,6.258312,1.7734864300626207,1.3931472657136352,0.7192066805845467,0.5673247106873613,4.816729023909723,1.1956840376062305,True,1 vs Rest,1,Rest
BC031181,0.9752,0.024800000000000044,3.671798532024705,7.642747e-05,0.00022502714,0.0,0.25,-1.5351998,-1.5611596,0.6496655,-3.3745413,1.0940943,0.3382045929018779,3.000272294077573,0.24634655532359012,0.8250056727929507,0.8138999098238251,2.2323797119148376,True,1 vs Rest,1,Rest
Rai1,0.9752,0.024800000000000044,3.671798532024705,5.92663e-05,1.5801419e-05,0.0,0.25,2.0688014,2.1011143,0.95582086,-1.5586262,6.203974,0.20459290187891419,0.13877921488541212,0.1764091858037577,0.11232130701157468,0.6323244564953193,0.1238550756818308,True,1 vs Rest,1,Rest
Zfp644,0.9752,0.024800000000000044,3.671798532024705,0.00023358328,7.624316e-05,0.0,0.25,1.7440488,1.7383671,0.81825656,-0.758091,6.4988174,0.8705636743214991,0.8985250737461314,0.5073068893528156,0.4945314272746517,2.5036545116694064,0.752206005580233,True,1 vs Rest,1,Rest
Smo,0.975,0.025000000000000022,3.663561256386136,9.227632e-05,2.2019678e-05,0.0,0.25,2.3309147,2.3919873,1.0431852,-2.0937624,7.2754173,0.33194154488517635,0.1622872702518751,0.25469728601252534,0.12171545268890642,0.901634382589619,0.14144331754085862,True,1 vs Rest,1,Rest
Gbp7,0.9748,0.0252,3.65538794066687,0.00023389993,5.166527e-05,0.0,0.25,2.3168142,2.3774643,1.1821859,-2.4612646,6.355755,0.8434237995824598,0.47193101883363126,0.43006263048016485,0.22831858407080136,2.517820932196296,0.3849544051185594,True,1 vs Rest,1,Rest
Adamts1,0.9748,0.0252,3.65538794066687,0.0001954581,3.747968e-05,0.0,0.25,2.7948024,2.8084068,1.60194,-3.5430956,10.142811,0.867432150313149,0.21229861583844176,0.36638830897703384,0.0788745178125723,2.423934908477706,0.20443737321303745,True,1 vs Rest,1,Rest
Tmtc1,0.9748,0.0252,3.65538794066687,7.8679106e-05,1.6622844e-05,0.0,0.25,2.7057617,2.5782394,1.6404684,-3.6394367,10.314295,0.2557411273486426,0.08359428182437142,0.19937369519832954,0.05772634445200907,0.726308348051194,0.07697929918180152,True,1 vs Rest,1,Rest
Nfat5,0.9748,0.0252,3.65538794066687,0.00052713725,0.00012917932,0.0,0.25,2.2668314,2.2602625,1.1304876,-1.7977743,6.334197,1.907098121085584,1.4984796914000824,0.7463465553235862,0.6103925572950056,5.4574801926738,1.381244960636808,True,1 vs Rest,1,Rest
Lpp,0.9748,0.0252,3.65538794066687,0.0004338624,9.469284e-05,0.0,0.25,2.5493567,2.660627,1.1278245,-2.4556837,7.343417,1.6670146137786974,0.9403675970046107,0.6544885177452988,0.44592693442239983,4.171299370792058,0.8148250242995293,True,1 vs Rest,1,Rest
Ski,0.9748,0.0252,3.65538794066687,0.00016978373,4.804243e-05,0.0,0.25,2.0102148,2.0513053,0.8779955,-1.4274521,4.9844275,0.7338204592901846,0.5270705695483686,0.4478079331941522,0.33664624461080084,1.9059797269582928,0.4571219909446346,True,1 vs Rest,1,Rest
Mpc1,0.9746,0.025399999999999978,3.6472775729448257,5.2987747e-05,0.0002926017,0.0,0.25,-2.3775306,-2.4494276,1.1502527,-5.379696,1.5832767,0.22964509394571997,4.33614703880189,0.1805845511482253,0.8010437939638293,0.5609849229738813,2.985911554577808,True,1 vs Rest,1,Rest
