,external_gene_name,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,gene
268,Tmsb10,0.9452,0.05479999999999996,2.8477061794568197,0.00023898952,0.0010472517,0.0,0.25,-1.9233176,-2.1065974,1.6310123,-6.335556,4.9719734,2.9261672095548326,11.78894430590158,0.5808903365906625,0.8840399002492988,1.9894467115293055,11.167483009801606,True,"Lung, basal vs Rest","Lung, basal",Rest,Tmsb10
269,Ces1e,0.9452,0.05479999999999996,2.8477061794568197,1.29075315e-05,4.690906e-06,0.0,0.25,3.045149,3.1020098,3.0299695,-5.402467,13.294016,0.2117263843648209,0.043973399833748955,0.15526601520086866,0.03009143807148818,0.13518754614777398,0.02741236813664147,True,"Lung, basal vs Rest","Lung, basal",Rest,Ces1e
270,Ccdc69,0.945,0.05500000000000005,2.843851571025116,1.9285219e-05,9.089976e-06,0.0,0.25,2.6031027,2.9051561,2.5123665,-4.9141283,8.083799,0.28990228013029323,0.055610972568578554,0.18241042345276878,0.031172069825436664,0.18335441048172327,0.03504242899208933,True,"Lung, basal vs Rest","Lung, basal",Rest,Ccdc69
271,Isg20,0.945,0.05500000000000005,2.843851571025116,0.00024197741,9.606446e-05,0.0,0.25,1.8022898,1.9480028,1.817651,-5.9877596,7.196842,4.138979370249724,1.2916874480465672,0.6156351791530946,0.27847049044055217,2.5712693526285104,0.8911302166022556,True,"Lung, basal vs Rest","Lung, basal",Rest,Isg20
272,Smagp,0.945,0.05500000000000005,2.843851571025116,0.00010117792,3.5359695e-05,0.0,0.25,2.4898605,2.597207,2.2813466,-4.043804,9.133541,1.6677524429967432,0.3864505403158726,0.6015200868621066,0.13308395677473225,1.0965234108986897,0.24485592500308917,True,"Lung, basal vs Rest","Lung, basal",Rest,Smagp
273,Lyz1,0.9448,0.05520000000000003,2.840010141024949,9.317544e-05,8.191928e-05,0.0,0.25,1.0952188,1.3052087,2.4164422,-7.3377895,9.011791,0.9630836047774161,1.114630091438071,0.1433224755700326,0.11778886118038523,0.5288939299154434,0.6685661653113684,True,"Lung, basal vs Rest","Lung, basal",Rest,Lyz1
274,Cldn3,0.9448,0.05520000000000003,2.840010141024949,0.0005705621,0.0002544104,0.0,0.25,2.1709347,2.4623942,2.0113769,-4.0051546,6.902128,8.866449511400543,3.7641729010806686,0.9022801302931599,0.39925187032416354,6.179841240776369,2.3188663463992834,True,"Lung, basal vs Rest","Lung, basal",Rest,Cldn3
275,Camsap3,0.9448,0.05520000000000003,2.840010141024949,2.6602605e-05,1.1938078e-05,0.0,0.25,1.7131945,1.9142146,1.5843499,-4.5265207,6.305585,0.38219326818675364,0.1083125519534508,0.27035830618892515,0.07423108894430613,0.2748104277437136,0.08295795027965125,True,"Lung, basal vs Rest","Lung, basal",Rest,Camsap3
276,Adig,0.9448,0.05520000000000003,2.840010141024949,4.9241622e-05,2.4196092e-05,0.0,0.25,2.2620003,2.4080667,2.503848,-6.1147156,9.228578,0.8132464712269275,0.22926018287614225,0.29098805646036924,0.0688279301745635,0.43129482722127005,0.13679910622503294,True,"Lung, basal vs Rest","Lung, basal",Rest,Adig
277,N4bp3,0.9444,0.05559999999999998,2.8323664346874557,4.8599337e-05,2.1804331e-05,0.0,0.25,1.5650562,1.6970901,1.4684051,-4.340934,5.6248035,0.5765472312703585,0.20274314214463748,0.36373507057546156,0.12626766417290422,0.4571295797179269,0.15674206476093805,True,"Lung, basal vs Rest","Lung, basal",Rest,N4bp3
278,Reg3g,0.9442,0.05579999999999996,2.828563970104445,0.0021360363,0.0006034326,0.0,0.25,2.0954473,2.240096,2.8396845,-9.222243,10.560429,60.36807817589587,12.168744804654656,0.42453854505971783,0.42252701579382024,30.645027050088405,7.324903684404915,True,"Lung, basal vs Rest","Lung, basal",Rest,Reg3g
279,Tent5b,0.9442,0.05579999999999996,2.828563970104445,1.9723431e-05,7.920902e-06,0.0,0.25,2.0047507,2.1143103,1.6960846,-4.0561457,6.956604,0.23995656894679704,0.05453034081463004,0.1650380021715527,0.035660847880299405,0.16659526366350538,0.0378273362489929,True,"Lung, basal vs Rest","Lung, basal",Rest,Tent5b
280,Cyp2b19,0.9442,0.05579999999999996,2.828563970104445,3.1331365e-05,1.602751e-05,0.0,0.25,2.000357,2.1414576,2.704287,-10.527415,10.017655,0.29098805646036924,0.10473815461346656,0.11834961997828451,0.03133832086450566,0.2589915640945246,0.09382091255726234,True,"Lung, basal vs Rest","Lung, basal",Rest,Cyp2b19
281,Atp1b1,0.9442,0.05579999999999996,2.828563970104445,0.0011280106,0.00039625284,0.0,0.25,1.7098964,1.744268,1.1235229,-2.3805437,5.6811438,21.03800217155252,4.6226932668329415,0.93485342019544,0.6922693266832345,14.226507850836615,3.608434036364345,True,"Lung, basal vs Rest","Lung, basal",Rest,Atp1b1
282,Kifc3,0.944,0.05600000000000005,2.8247743074321585,4.6323807e-05,1.865601e-05,0.0,0.25,1.6868722,1.8328471,1.4212601,-3.9636192,6.0247955,0.5971769815418025,0.18013300083125486,0.3561346362649295,0.11404821280133264,0.4477438478478012,0.14626757728523443,True,"Lung, basal vs Rest","Lung, basal",Rest,Kifc3
283,Cdkn2b,0.944,0.05600000000000005,2.8247743074321585,0.0004701922,0.00017118525,0.0,0.25,2.3373954,2.559176,1.8790807,-4.332103,6.7280807,6.764386536373438,2.585702410640113,0.8914223669923999,0.4426433915211664,4.632694804384532,1.6543134640802541,True,"Lung, basal vs Rest","Lung, basal",Rest,Cdkn2b
284,Or1af1,0.944,0.05600000000000005,2.8247743074321585,4.4410157e-05,1.5028237e-05,0.0,0.25,1.8325226,1.8533411,1.4276205,-3.4923134,6.9269867,0.47339847991313805,0.12402327514547128,0.2877307274701412,0.09418121363258664,0.42594131400559154,0.11436972486294607,True,"Lung, basal vs Rest","Lung, basal",Rest,Or1af1
285,C4bp,0.944,0.05600000000000005,2.8247743074321585,4.92442e-05,1.6639931e-05,0.0,0.25,2.5807838,2.76617,2.1011887,-4.0451174,8.566262,0.35722041259500553,0.13990024937655918,0.12160694896851253,0.059850374064837494,0.21280187880218304,0.09720208947724158,True,"Lung, basal vs Rest","Lung, basal",Rest,C4bp
286,Krt16,0.944,0.05600000000000005,2.8247743074321585,0.00014761627,7.208029e-05,0.0,0.25,1.9680748,2.1327834,2.4495168,-7.793479,8.384515,2.783930510314876,1.0066500415627508,0.17263843648208474,0.10931005818786602,1.3221657134893088,0.6728430265081542,True,"Lung, basal vs Rest","Lung, basal",Rest,Krt16
287,Ebag9,0.9438,0.05620000000000003,2.820997355052179,8.144487e-05,3.721745e-05,0.0,0.25,1.1593113,1.2206578,0.73217285,-2.320675,3.1823559,1.184581976112921,0.4275145469659008,0.5570032573289904,0.28079800498751784,0.7736399252819753,0.34450331503431797,True,"Lung, basal vs Rest","Lung, basal",Rest,Ebag9
288,Chp1,0.9436,0.056400000000000006,2.817233022322269,0.00010788971,4.6599278e-05,0.0,0.25,1.4579709,1.6019812,1.1427195,-3.3407574,4.55735,1.612377850162867,0.5932668329176791,0.6460369163952228,0.3198669991687273,1.1382620398387655,0.46952464276063893,True,"Lung, basal vs Rest","Lung, basal",Rest,Chp1
289,Macc1,0.9436,0.056400000000000006,2.817233022322269,0.00010843329,3.9304756e-05,0.0,0.25,1.9379115,2.006853,1.4258454,-3.6042395,6.0337,1.3626492942453858,0.40274314214462953,0.5580890336590664,0.19950124688278834,1.0069026383388804,0.3160525439399091,True,"Lung, basal vs Rest","Lung, basal",Rest,Macc1
290,Snx31,0.9436,0.056400000000000006,2.817233022322269,3.5496552e-05,9.991966e-06,0.0,0.25,2.6151981,2.7458496,1.9334058,-3.3266363,8.238536,0.4896851248642781,0.07024106400665012,0.24864277958740508,0.04039900249376563,0.32655320133571414,0.04434703706371291,True,"Lung, basal vs Rest","Lung, basal",Rest,Snx31
291,Pgap2,0.9434,0.056599999999999984,2.813481219562552,0.00018103556,7.039563e-05,0.0,0.25,1.5410528,1.71211,0.94819707,-2.1836395,4.248499,2.598262757871879,0.8621778886117615,0.7350705754614552,0.3965087281795254,1.7044843604070572,0.6632213883448622,True,"Lung, basal vs Rest","Lung, basal",Rest,Pgap2
292,Ywhah,0.9434,0.056599999999999984,2.813481219562552,5.4191096e-05,0.00013085785,0.0,0.25,-1.2355119,-1.2656555,0.83890533,-3.9977083,3.8568525,0.6112920738327906,1.6518703241895853,0.3756786102062976,0.5793848711553995,0.44261975771657247,1.2899883476453888,True,"Lung, basal vs Rest","Lung, basal",Rest,Ywhah
293,Cdkn1a,0.9434,0.056599999999999984,2.813481219562552,0.0008988177,0.0003492713,0.0,0.25,1.7033975,1.8089714,1.3665593,-3.9344826,5.458762,14.66449511400638,4.454364089775567,0.9001085776330079,0.48229426433911726,10.834669260373882,3.400464297329033,True,"Lung, basal vs Rest","Lung, basal",Rest,Cdkn1a
294,Lgals12,0.9432,0.05679999999999996,2.809741858041939,3.2099662e-05,1.2106979e-05,0.0,0.25,1.7732455,1.8556561,1.3398995,-3.1577854,5.541215,0.4115092290988058,0.12211138819617776,0.2823018458197612,0.08985868661679253,0.3127325256018357,0.0841761009485291,True,"Lung, basal vs Rest","Lung, basal",Rest,Lgals12
295,Dnase1l2,0.9432,0.05679999999999996,2.809741858041939,1.633574e-05,1.3024208e-05,0.0,0.25,1.4741535,1.6289749,2.1765532,-7.7563686,7.5575047,0.21932681867535295,0.14006650041562813,0.12486427795874054,0.0477971737323357,0.15377589305078038,0.10180380784492093,True,"Lung, basal vs Rest","Lung, basal",Rest,Dnase1l2
296,Vwf,0.9432,0.05679999999999996,2.809741858041939,4.4355624e-05,1.4392665e-05,0.0,0.25,2.1437285,2.2451982,1.8689332,-5.3225775,8.261724,0.6210640608034746,0.16475477971737298,0.2823018458197612,0.09559434746467317,0.4419415702763697,0.12737283151093878,True,"Lung, basal vs Rest","Lung, basal",Rest,Vwf
297,Saa1,0.9432,0.05679999999999996,2.809741858041939,0.00020479085,0.00010188665,0.0,0.25,2.5031006,2.7798567,2.7932553,-6.024764,10.006531,2.4364820846905544,1.468329177057368,0.1628664495114007,0.09526184538653516,1.5017369286703057,0.9032343618682743,True,"Lung, basal vs Rest","Lung, basal",Rest,Saa1
298,Bscl2,0.9432,0.05679999999999996,2.809741858041939,8.196734e-05,3.7421538e-05,0.0,0.25,1.249869,1.3511615,0.7970367,-2.2401447,3.656495,1.153094462540717,0.40731504571901994,0.5928338762214985,0.2747298420615002,0.8206692647062823,0.3528696503077021,True,"Lung, basal vs Rest","Lung, basal",Rest,Bscl2
299,Hsd11b1,0.943,0.05700000000000005,2.806014849964779,0.000102852406,3.558325e-05,0.0,0.25,2.3518507,2.477693,1.9440114,-4.1791973,7.664423,1.6894679695982633,0.48029925187031713,0.33984799131378945,0.13333333333333572,1.000658074672386,0.27935064742940263,True,"Lung, basal vs Rest","Lung, basal",Rest,Hsd11b1
300,Adam28,0.9428,0.05720000000000003,2.8023001084577674,9.03983e-05,3.0771385e-05,0.0,0.25,2.055873,1.9690261,1.6556183,-3.7334957,6.847826,1.1487513572204129,0.2354945968412281,0.4451682953311619,0.1467996674979228,0.8175899954646545,0.2694482005319768,True,"Lung, basal vs Rest","Lung, basal",Rest,Adam28
301,Ccl5,0.9428,0.05720000000000003,2.8023001084577674,0.00058131217,0.00042190612,0.0,0.25,1.5596975,1.8103967,2.355938,-7.483512,8.492657,11.386536373506962,11.388861180382102,0.5385450597176983,0.374979218620093,7.4010372140419465,6.7928030349454565,True,"Lung, basal vs Rest","Lung, basal",Rest,Ccl5
302,Wnt7b,0.9426,0.05740000000000001,2.798597547557051,6.31305e-05,2.4921694e-05,0.0,0.25,1.8352555,1.9327469,1.7763629,-4.0261917,7.9003105,0.930510314875136,0.21778886118038174,0.41042345276872977,0.10781379883624498,0.6841639218982386,0.17063410390574393,True,"Lung, basal vs Rest","Lung, basal",Rest,Wnt7b
303,Muc15,0.9426,0.05740000000000001,2.798597547557051,0.000103009894,3.9773004e-05,0.0,0.25,2.642411,2.845273,2.4435241,-3.8981476,10.281796,1.396308360477742,0.29401496259351523,0.49619978284473415,0.09093931837074105,0.9160023082193968,0.19044275197056096,True,"Lung, basal vs Rest","Lung, basal",Rest,Muc15
304,Cxcl10,0.9426,0.05740000000000001,2.798597547557051,0.00034583843,0.0015980862,0.0,0.25,-1.773358,-1.8632207,1.8406924,-6.986254,5.420292,4.2605863192182385,20.93383208645003,0.4136807817589578,0.7057356608478216,2.7048590968816186,21.762160605166258,True,"Lung, basal vs Rest","Lung, basal",Rest,Cxcl10
305,Entpd5,0.9424,0.057599999999999985,2.794907082195586,3.592951e-05,1.2605272e-05,0.0,0.25,1.9118371,2.0808144,1.4236057,-3.6655836,5.5457172,0.5635179153094464,0.12859517871986845,0.3452768729641695,0.09177057356608607,0.37546608635608447,0.093780061272622,True,"Lung, basal vs Rest","Lung, basal",Rest,Entpd5
306,Arhgef9,0.9422,0.05779999999999996,2.791228628190702,7.164596e-05,2.155128e-05,0.0,0.25,1.9579421,1.977747,1.5160649,-3.6025305,6.800353,1.1368078175895768,0.2620947630922681,0.40390879478827374,0.14039900249376722,0.7173220919205816,0.1566206657707693,True,"Lung, basal vs Rest","Lung, basal",Rest,Arhgef9
307,Chl1,0.9422,0.05779999999999996,2.791228628190702,7.613773e-05,2.4194667e-05,0.0,0.25,1.7343844,1.8023458,1.3245902,-3.1926937,7.24024,0.9467969598262761,0.17315045719035702,0.38870792616720967,0.09717373233582871,0.6562664279206916,0.14001579529902902,True,"Lung, basal vs Rest","Lung, basal",Rest,Chl1
308,Akap6,0.942,0.05800000000000005,2.7875621022318757,3.647722e-05,1.1015454e-05,0.0,0.25,2.2510195,2.3077593,1.6913347,-5.442211,7.0766907,0.49402823018458214,0.12443890274314347,0.28990228013029323,0.08121363258520431,0.3690646104450128,0.08384264459278411,True,"Lung, basal vs Rest","Lung, basal",Rest,Akap6
309,Lypd2,0.942,0.05800000000000005,2.7875621022318757,0.00017965335,0.00011293997,0.0,0.25,1.9115973,2.1539493,2.692483,-6.7254944,8.637413,2.2377850162866455,1.712219451371595,0.27578718783930517,0.15926849542809604,1.4397508693787793,1.049814026238236,True,"Lung, basal vs Rest","Lung, basal",Rest,Lypd2
310,Klk1b26,0.942,0.05800000000000005,2.7875621022318757,8.676634e-05,3.7866343e-05,0.0,0.25,2.0254822,2.1415386,2.4525707,-6.793235,10.370567,1.8957654723127042,0.587032418952614,0.10640608034744846,0.05843724023275108,1.143717714480547,0.3373834175997028,True,"Lung, basal vs Rest","Lung, basal",Rest,Klk1b26
311,Ly6m,0.9418,0.05820000000000003,2.7839074218687356,2.3452558e-05,2.3965176e-05,0.0,0.25,1.2055218,1.523407,2.557752,-8.045008,7.3980503,0.465798045602606,0.3491271820448843,0.15852334419109668,0.06857855361595999,0.29555096621583427,0.22695316766619075,True,"Lung, basal vs Rest","Lung, basal",Rest,Ly6m
312,Cks1b,0.9418,0.05820000000000003,2.7839074218687356,1.6447431e-05,6.3832056e-05,0.0,0.25,-1.6512405,-1.6303611,1.3261173,-7.0932407,3.0439758,0.19435396308360484,0.7832086450540037,0.15200868621064065,0.2987531172069673,0.11553236287573503,0.525414319283861,True,"Lung, basal vs Rest","Lung, basal",Rest,Cks1b
313,Gdpd1,0.9418,0.05820000000000003,2.7839074218687356,0.00035788995,0.00012845776,0.0,0.25,2.3342168,2.3264909,1.9856807,-4.2577286,6.969927,5.103148751357182,1.71828761429763,0.8436482084690556,0.3839567747298177,3.383232222612044,1.1077882394884024,True,"Lung, basal vs Rest","Lung, basal",Rest,Gdpd1
314,Myo5c,0.9416,0.05840000000000001,2.780264505499244,4.1964347e-05,1.4434548e-05,0.0,0.25,2.1612606,2.1794682,2.4441786,-6.5886507,9.476413,0.4136807817589578,0.09343308395677516,0.2095548317046689,0.05411471321695733,0.3247971682338074,0.08350832971277616,True,"Lung, basal vs Rest","Lung, basal",Rest,Myo5c
315,Gsdma,0.9416,0.05840000000000001,2.780264505499244,5.1110124e-05,4.782377e-05,0.0,0.25,1.0964305,1.3531332,2.3336372,-6.9537487,7.742346,0.5168295331161782,0.40241064006649757,0.1845819761129208,0.09484621778886265,0.31900214231355234,0.2593818351331365,True,"Lung, basal vs Rest","Lung, basal",Rest,Gsdma
316,Lgals3,0.9416,0.05840000000000001,2.780264505499244,0.00010249891,7.24345e-05,0.0,0.25,1.4769198,1.6970263,2.4554355,-5.811082,8.728825,1.6655808903365912,1.2121363258520348,0.3713355048859936,0.1645054031587688,1.2319101186668562,0.7402579134809514,True,"Lung, basal vs Rest","Lung, basal",Rest,Lgals3
317,Vim,0.9414,0.058599999999999985,2.776633272358103,5.6628924e-05,0.00025054236,0.0,0.25,-1.8737395,-1.9108229,1.6235524,-7.0063496,3.8614607,0.29533116178067326,3.9458852867830956,0.1389793702497286,0.4836242726516691,0.20735181947941506,2.5176984750270193,True,"Lung, basal vs Rest","Lung, basal",Rest,Vim
318,Gprc5a,0.9414,0.058599999999999985,2.776633272358103,4.075028e-05,1.5792375e-05,0.0,0.25,2.441961,2.4913006,2.2240455,-3.9265976,8.342233,0.467969598262758,0.11878636741479714,0.229098805646037,0.060681629260182446,0.39420024882970345,0.09310337213027695,True,"Lung, basal vs Rest","Lung, basal",Rest,Gprc5a
319,Tmigd1,0.9414,0.058599999999999985,2.776633272358103,1.885814e-05,1.9295832e-05,0.0,0.25,1.1354132,1.3712254,2.564404,-6.5750523,8.5635195,0.26818675352877314,0.14389027431421475,0.12269272529858853,0.03316708229426455,0.1683202882421932,0.08797931815281873,True,"Lung, basal vs Rest","Lung, basal",Rest,Tmigd1
320,Igfbp4,0.9414,0.058599999999999985,2.776633272358103,4.8544036e-05,0.00018332881,0.0,0.25,-1.26759,-1.444541,2.5166593,-8.761457,6.2856617,0.24864277958740508,1.08927680798002,0.11834961997828451,0.3833748960930763,0.21535065849504664,1.758909843393739,True,"Lung, basal vs Rest","Lung, basal",Rest,Igfbp4
321,Ces2c,0.9412,0.05879999999999996,2.7730136425053487,3.164693e-05,1.9573796e-05,0.0,0.25,1.7890292,2.1049738,2.0896797,-5.1272326,6.9870825,0.35830618892508154,0.17240232751454648,0.19435396308360484,0.07971737323358327,0.23437857284853342,0.12205787476388158,True,"Lung, basal vs Rest","Lung, basal",Rest,Ces2c
322,Atp8b1,0.9412,0.05879999999999996,2.7730136425053487,2.3056455e-05,1.0446676e-05,0.0,0.25,1.8292937,1.944602,1.7821397,-4.416787,6.9074726,0.3224755700325734,0.10266001662510499,0.23452768729641701,0.0770573566084792,0.24444461917583618,0.08730655732316694,True,"Lung, basal vs Rest","Lung, basal",Rest,Atp8b1
323,Pik3ap1,0.941,0.05900000000000005,2.7694055368151407,2.315584e-05,8.051544e-06,0.0,0.25,2.0613074,2.213891,1.5633523,-4.3719635,6.3348436,0.3561346362649295,0.09592684954281044,0.24212812160694905,0.07073981712385705,0.2732073992486684,0.07040179741986156,True,"Lung, basal vs Rest","Lung, basal",Rest,Pik3ap1
324,Fabp4,0.941,0.05900000000000005,2.7694055368151407,0.0010030816,0.0006246147,0.0,0.25,1.7569627,1.952991,2.489433,-5.248947,8.260772,23.370249728555798,11.91438071487926,0.5450597176981543,0.33865336658352163,12.093932575346075,6.759074024231945,True,"Lung, basal vs Rest","Lung, basal",Rest,Fabp4
325,Prdx5,0.941,0.05900000000000005,2.7694055368151407,0.001074967,0.00037705942,0.0,0.25,1.7270948,1.8893461,1.432653,-4.8272696,6.4944773,17.340933767643733,5.472817955112193,0.9478827361563521,0.7703241895261189,10.992008621439588,3.810951314966712,True,"Lung, basal vs Rest","Lung, basal",Rest,Prdx5
326,Ptgds,0.9408,0.05920000000000003,2.7658088769647486,0.00027380572,0.00014328222,0.0,0.25,2.5619416,2.6866193,3.1249168,-6.3220377,10.00779,4.8458197611292,2.809975062344138,0.31270358306188933,0.14181213632585352,2.7474990017059375,1.705083995095755,True,"Lung, basal vs Rest","Lung, basal",Rest,Ptgds
327,Lpar1,0.9408,0.05920000000000003,2.7658088769647486,2.4933603e-05,9.203578e-05,0.0,0.25,-1.6967063,-1.8959136,1.9951568,-6.5333357,5.4458447,0.20521172638436488,0.7527847049043643,0.13137893593919656,0.3761429758935758,0.13634133633255702,0.8615408966663061,True,"Lung, basal vs Rest","Lung, basal",Rest,Lpar1
328,Lmo7,0.9408,0.05920000000000003,2.7658088769647486,0.00016891483,6.575596e-05,0.0,0.25,2.3426151,2.3967218,2.0702434,-4.606206,7.2297688,2.327904451682954,0.8558603491271526,0.7339847991313792,0.29484621778884634,1.8847360811351375,0.6219693987213178,True,"Lung, basal vs Rest","Lung, basal",Rest,Lmo7
329,Tjp3,0.9408,0.05920000000000003,2.7658088769647486,0.00010348847,3.9618073e-05,0.0,0.25,1.8056295,1.9812121,1.2848184,-3.126874,5.1915007,1.5016286644951145,0.45785536159599494,0.6384364820846907,0.2378221113881874,1.1010975316541394,0.3227303795662381,True,"Lung, basal vs Rest","Lung, basal",Rest,Tjp3
330,Col4a2,0.9408,0.05920000000000003,2.7658088769647486,2.0463196e-05,6.9538946e-05,0.0,0.25,-1.769684,-1.8258872,1.6019562,-6.130047,4.660638,0.14657980456026062,0.56001662510388,0.10314875135722044,0.33283458021610746,0.10009738129961819,0.6560953339009946,True,"Lung, basal vs Rest","Lung, basal",Rest,Col4a2
331,Slc27a2,0.9408,0.05920000000000003,2.7658088769647486,3.864072e-05,1.3953075e-05,0.0,0.25,1.9591098,2.0954962,1.7749058,-4.5896635,6.893922,0.465798045602606,0.13732335827098982,0.21932681867535295,0.07772236076475522,0.3200084815417189,0.08372234540822765,True,"Lung, basal vs Rest","Lung, basal",Rest,Slc27a2
